Frequency Hz,Permittivity,Elec. Cond. (S/m)
6733000000000,4.049029099,104.7311696
6752800000000,4.048898312,104.7645534
6772600000000,4.048768266,104.7978496
6792400000000,4.048638953,104.8310587
6812200000000,4.048510368,104.8641811
6832000000000,4.048382504,104.8972173
6851800000000,4.048255355,104.9301679
6871600000000,4.048128915,104.9630332
6891400000000,4.048003178,104.9958138
6911200000000,4.047878139,105.0285101
6931000000000,4.04775379,105.0611225
6950800000000,4.047630126,105.0936516
6970600000000,4.047507142,105.1260978
6990400000000,4.047384832,105.1584615
7010200000000,4.04726319,105.1907432
7030000000000,4.04714221,105.2229433
7049800000000,4.047021888,105.2550623
7069600000000,4.046902218,105.2871005
7089400000000,4.046783194,105.3190585
7109200000000,4.04666481,105.3509366
7129000000000,4.046547063,105.3827353
7148800000000,4.046429946,105.414455
7168600000000,4.046313455,105.4460962
7188400000000,4.046197583,105.4776591
7208200000000,4.046082327,105.5091443
7228000000000,4.045967682,105.5405521
7247800000000,4.045853641,105.5718829
7267600000000,4.045740202,105.6031372
7287400000000,4.045627358,105.6343154
7307200000000,4.045515104,105.6654178
7327000000000,4.045403437,105.6964448
7346800000000,4.045292352,105.7273969
7366600000000,4.045181843,105.7582743
7386400000000,4.045071907,105.7890776
7406200000000,4.044962539,105.819807
7426000000000,4.044853734,105.8504629
7445800000000,4.044745487,105.8810458
7465600000000,4.044637796,105.9115559
7485400000000,4.044530654,105.9419937
7505200000000,4.044424059,105.9723595
7525000000000,4.044318005,106.0026537
7544800000000,4.044212489,106.0328766
7564600000000,4.044107506,106.0630286
7584400000000,4.044003052,106.0931101
7604200000000,4.043899124,106.1231214
7624000000000,4.043795717,106.1530628
7643800000000,4.043692826,106.1829347
7663600000000,4.043590449,106.2127375
7683400000000,4.043488582,106.2424714
7703200000000,4.043387219,106.2721368
7723000000000,4.043286359,106.3017341
7742800000000,4.043185996,106.3312636
7762600000000,4.043086127,106.3607256
7782400000000,4.042986749,106.3901204
7802200000000,4.042887858,106.4194484
7822000000000,4.042789449,106.4487098
7841800000000,4.04269152,106.4779051
7861600000000,4.042594067,106.5070345
7881400000000,4.042497086,106.5360984
7901200000000,4.042400574,106.565097
7921000000000,4.042304528,106.5940307
7940800000000,4.042208944,106.6228998
7960600000000,4.042113818,106.6517045
7980400000000,4.042019148,106.6804452
8000200000000,4.041924929,106.7091223
8020000000000,4.041831159,106.7377359
8039800000000,4.041737835,106.7662864
8059600000000,4.041644953,106.7947741
8079400000000,4.04155251,106.8231993
8099200000000,4.041460502,106.8515622
8119000000000,4.041368927,106.8798632
8138800000000,4.041277782,106.9081026
8158600000000,4.041187064,106.9362805
8178400000000,4.041096769,106.9643975
8198200000000,4.041006894,106.9924536
8218000000000,4.040917437,107.0204491
8237800000000,4.040828394,107.0483845
8257600000000,4.040739763,107.0762599
8277400000000,4.04065154,107.1040755
8297200000000,4.040563724,107.1318318
8317000000000,4.04047631,107.1595289
8336800000000,4.040389296,107.1871671
8356600000000,4.04030268,107.2147467
8376400000000,4.040216459,107.242268
8396200000000,4.040130629,107.2697311
8416000000000,4.040045188,107.2971365
8435800000000,4.039960134,107.3244842
8455600000000,4.039875463,107.3517747
8475400000000,4.039791174,107.379008
8495200000000,4.039707263,107.4061846
8515000000000,4.039623728,107.4333046
8534800000000,4.039540567,107.4603684
8554600000000,4.039457776,107.487376
8574400000000,4.039375353,107.5143279
8594200000000,4.039293297,107.5412242
